sequence_id,order_id,order_type,item_id,item_quantity,order_arrival,assigned_station,assigned_pod,status
23591,7154,1,118,6,252660,,,-3
23592,7154,1,73,10,252660,,,-3
23593,7155,1,144,7,252660,,,-3
23594,7155,1,0,1,252660,,,-3
23595,7156,1,22,9,252720,,,-3
23596,7156,1,8,5,252720,,,-3
23597,7156,1,46,6,252720,,,-3
23598,7157,1,25,9,252780,,,-3
23599,7158,1,15,6,252780,,,-3
23600,7158,1,26,6,252780,,,-3
23601,7158,1,7,6,252780,,,-3
23602,7159,1,34,8,252780,,,-3
23603,7159,1,7,2,252780,,,-3
23604,7159,1,12,10,252780,,,-3
23605,7159,1,16,12,252780,,,-3
23606,7160,1,0,8,252840,,,-3
23607,7161,1,27,10,252900,,,-3
23608,7161,1,3,6,252900,,,-3
23609,7162,1,69,3,252960,,,-3
23610,7162,1,102,7,252960,,,-3
23611,7162,1,185,5,252960,,,-3
23612,7162,1,125,6,252960,,,-3
23613,7163,1,185,7,252960,,,-3
23614,7163,1,44,8,252960,,,-3
23615,7163,1,114,6,252960,,,-3
23616,7164,1,33,7,253020,,,-3
23617,7165,1,87,2,253020,,,-3
23618,7165,1,61,4,253020,,,-3
23619,7165,1,43,12,253020,,,-3
23620,7165,1,16,6,253020,,,-3
23621,7165,1,15,2,253020,,,-3
23622,7165,1,7,8,253020,,,-3
23623,7165,1,130,4,253020,,,-3
23624,7165,1,0,9,253020,,,-3
23625,7166,1,3,8,253020,,,-3
23626,7166,1,99,7,253020,,,-3
23627,7167,1,132,4,253020,,,-3
23628,7167,1,1,8,253020,,,-3
23629,7168,1,32,2,253020,,,-3
23630,7168,1,45,6,253020,,,-3
23631,7168,1,25,5,253020,,,-3
23632,7169,1,21,8,253080,,,-3
23633,7169,1,28,7,253080,,,-3
23634,7169,1,88,8,253080,,,-3
23635,7170,1,193,10,253080,,,-3
23636,7171,1,265,12,253140,,,-3
23637,7171,1,26,12,253140,,,-3
23638,7171,1,10,7,253140,,,-3
23639,7171,1,0,2,253140,,,-3
23640,7171,1,1,8,253140,,,-3
23641,7171,1,34,8,253140,,,-3
23642,7171,1,41,5,253140,,,-3
23643,7172,1,32,12,253200,,,-3
23644,7173,1,2,6,253200,,,-3
23645,7173,1,8,4,253200,,,-3
23646,7173,1,227,2,253200,,,-3
23647,7173,1,37,11,253200,,,-3
23648,7173,1,4,8,253200,,,-3
23649,7174,1,1,10,253260,,,-3
23650,7174,1,199,6,253260,,,-3
23651,7175,1,160,6,253320,,,-3
23652,7175,1,0,4,253320,,,-3
23653,7175,1,1,2,253320,,,-3
23654,7176,1,36,8,253440,,,-3
23655,7177,1,142,8,253440,,,-3
23656,7177,1,0,5,253440,,,-3
23657,7177,1,46,2,253440,,,-3
23658,7177,1,16,11,253440,,,-3
23659,7177,1,34,10,253440,,,-3
23660,7177,1,65,8,253440,,,-3
23661,7177,1,154,7,253440,,,-3
23662,7178,1,199,10,253440,,,-3
23663,7178,1,18,4,253440,,,-3
23664,7178,1,169,3,253440,,,-3
23665,7178,1,26,9,253440,,,-3
23666,7178,1,4,2,253440,,,-3
23667,7178,1,44,4,253440,,,-3
23668,7179,1,58,3,253500,,,-3
23669,7180,1,13,8,253560,,,-3
23670,7181,1,30,4,253560,,,-3
23671,7181,1,1,10,253560,,,-3
23672,7181,1,35,6,253560,,,-3
23673,7181,1,282,3,253560,,,-3
23674,7182,1,194,9,253620,,,-3
23675,7182,1,36,4,253620,,,-3
23676,7183,1,1,2,253680,,,-3
23677,7183,1,472,11,253680,,,-3
23678,7184,1,9,7,253680,,,-3
23679,7184,1,52,5,253680,,,-3
23680,7184,1,4,6,253680,,,-3
23681,7184,1,165,11,253680,,,-3
23682,7184,1,21,1,253680,,,-3
23683,7185,1,39,4,253740,,,-3
23684,7186,1,174,2,253740,,,-3
23685,7186,1,169,4,253740,,,-3
23686,7186,1,20,3,253740,,,-3
23687,7187,1,87,4,253740,,,-3
23688,7187,1,35,12,253740,,,-3
23689,7188,1,30,6,253800,,,-3
23690,7189,1,31,3,253860,,,-3
23691,7189,1,10,2,253860,,,-3
23692,7189,1,154,6,253860,,,-3
23693,7189,1,437,3,253860,,,-3
23694,7190,1,13,8,253860,,,-3
23695,7190,1,1,5,253860,,,-3
23696,7190,1,48,5,253860,,,-3
23697,7191,1,50,7,253920,,,-3
23698,7192,1,34,6,253980,,,-3
23699,7193,1,142,9,253980,,,-3
23700,7194,1,1,4,254040,,,-3
23701,7194,1,94,7,254040,,,-3
23702,7194,1,0,8,254040,,,-3
23703,7194,1,154,8,254040,,,-3
23704,7194,1,26,10,254040,,,-3
23705,7194,1,183,11,254040,,,-3
23706,7195,1,109,10,254040,,,-3
23707,7196,1,0,4,254040,,,-3
23708,7196,1,1,8,254040,,,-3
23709,7197,1,75,9,254160,,,-3
23710,7197,1,85,4,254160,,,-3
23711,7197,1,332,7,254160,,,-3
23712,7198,1,9,8,254220,,,-3
23713,7198,1,167,2,254220,,,-3
23714,7199,1,4,4,254280,,,-3
23715,7199,1,12,3,254280,,,-3
23716,7199,1,133,8,254280,,,-3
23717,7200,1,2,8,254400,,,-3
23718,7200,1,167,4,254400,,,-3
23719,7200,1,57,4,254400,,,-3
23720,7201,1,181,10,254400,,,-3
23721,7202,1,133,6,254400,,,-3
23722,7202,1,21,7,254400,,,-3
23723,7202,1,27,7,254400,,,-3
23724,7202,1,44,9,254400,,,-3
23725,7202,1,184,7,254400,,,-3
23726,7202,1,0,8,254400,,,-3
23727,7202,1,65,2,254400,,,-3
23728,7202,1,15,4,254400,,,-3
23729,7202,1,211,3,254400,,,-3
23730,7202,1,45,6,254400,,,-3
23731,7202,1,186,6,254400,,,-3
23732,7202,1,5,1,254400,,,-3
23733,7202,1,12,5,254400,,,-3
23734,7203,1,40,8,254460,,,-3
23735,7203,1,8,5,254460,,,-3
23736,7203,1,12,4,254460,,,-3
23737,7204,1,4,5,254460,,,-3
23738,7205,1,97,3,254520,,,-3
23739,7206,1,7,4,254580,,,-3
23740,7207,1,295,10,254580,,,-3
23741,7207,1,365,6,254580,,,-3
23742,7207,1,3,8,254580,,,-3
23743,7207,1,16,8,254580,,,-3
23744,7207,1,77,9,254580,,,-3
23745,7207,1,89,8,254580,,,-3
23746,7208,1,179,6,254640,,,-3
23747,7208,1,34,3,254640,,,-3
23748,7208,1,19,8,254640,,,-3
23749,7208,1,7,7,254640,,,-3
23750,7209,1,112,5,254640,,,-3
23751,7210,1,181,4,254700,,,-3
23752,7210,1,134,12,254700,,,-3
23753,7210,1,140,1,254700,,,-3
23754,7210,1,100,6,254700,,,-3
23755,7210,1,85,8,254700,,,-3
23756,7210,1,35,9,254700,,,-3
23757,7210,1,79,10,254700,,,-3
23758,7210,1,19,10,254700,,,-3
23759,7211,1,4,4,254700,,,-3
23760,7211,1,174,7,254700,,,-3
23761,7211,1,19,11,254700,,,-3
23762,7212,1,161,7,254760,,,-3
23763,7213,1,0,3,254760,,,-3
23764,7214,1,39,6,254760,,,-3
23765,7214,1,79,6,254760,,,-3
23766,7214,1,34,8,254760,,,-3
23767,7214,1,262,6,254760,,,-3
23768,7214,1,110,6,254760,,,-3
23769,7214,1,8,5,254760,,,-3
23770,7215,1,98,12,254760,,,-3
23771,7216,1,60,8,254820,,,-3
23772,7216,1,50,9,254820,,,-3
23773,7216,1,179,1,254820,,,-3
23774,7216,1,43,11,254820,,,-3
23775,7216,1,307,2,254820,,,-3
23776,7216,1,213,5,254820,,,-3
23777,7217,1,72,4,254820,,,-3
23778,7217,1,34,7,254820,,,-3
23779,7217,1,430,12,254820,,,-3
23780,7217,1,169,6,254820,,,-3
23781,7217,1,206,8,254820,,,-3
23782,7218,1,7,2,254820,,,-3
23783,7218,1,50,8,254820,,,-3
23784,7218,1,22,4,254820,,,-3
23785,7218,1,4,3,254820,,,-3
23786,7218,1,21,2,254820,,,-3
23787,7218,1,24,3,254820,,,-3
23788,7218,1,79,6,254820,,,-3
23789,7218,1,73,7,254820,,,-3
23790,7218,1,13,1,254820,,,-3
23791,7219,1,33,11,254820,,,-3
23792,7219,1,7,7,254820,,,-3
23793,7219,1,42,8,254820,,,-3
23794,7219,1,58,9,254820,,,-3
23795,7219,1,21,3,254820,,,-3
23796,7220,1,12,2,254880,,,-3
23797,7220,1,42,6,254880,,,-3
23798,7221,1,103,6,254880,,,-3
23799,7221,1,133,6,254880,,,-3
23800,7222,1,205,7,254940,,,-3
23801,7222,1,64,11,254940,,,-3
23802,7223,1,31,5,255000,,,-3
23803,7223,1,42,9,255000,,,-3
23804,7224,1,45,8,255000,,,-3
23805,7225,1,94,2,255060,,,-3
23806,7226,1,41,12,255060,,,-3
23807,7226,1,190,4,255060,,,-3
23808,7226,1,16,11,255060,,,-3
23809,7227,1,31,3,255120,,,-3
23810,7228,1,21,10,255120,,,-3
23811,7228,1,39,3,255120,,,-3
23812,7228,1,45,8,255120,,,-3
23813,7228,1,6,5,255120,,,-3
23814,7228,1,29,9,255120,,,-3
23815,7229,1,62,8,255180,,,-3
23816,7230,1,25,8,255240,,,-3
23817,7231,1,78,8,255240,,,-3
23818,7231,1,178,12,255240,,,-3
23819,7231,1,458,3,255240,,,-3
23820,7231,1,37,10,255240,,,-3
23821,7232,1,33,4,255240,,,-3
23822,7233,1,0,6,255300,,,-3
23823,7233,1,24,8,255300,,,-3
23824,7233,1,170,6,255300,,,-3
23825,7234,1,262,6,255300,,,-3
23826,7235,1,98,7,255360,,,-3
23827,7235,1,37,4,255360,,,-3
23828,7235,1,39,10,255360,,,-3
23829,7235,1,26,5,255360,,,-3
23830,7235,1,25,5,255360,,,-3
23831,7235,1,48,6,255360,,,-3
23832,7235,1,0,6,255360,,,-3
23833,7235,1,32,9,255360,,,-3
23834,7235,1,7,6,255360,,,-3
23835,7235,1,20,4,255360,,,-3
23836,7236,1,179,10,255480,,,-3
23837,7237,1,189,4,255480,,,-3
23838,7237,1,0,7,255480,,,-3
23839,7237,1,1,3,255480,,,-3
23840,7237,1,304,8,255480,,,-3
23841,7237,1,2,8,255480,,,-3
23842,7238,1,10,6,255480,,,-3
23843,7238,1,70,6,255480,,,-3
23844,7239,1,8,11,255480,,,-3
23845,7240,1,2,8,255540,,,-3
23846,7241,1,5,12,255600,,,-3
23847,7242,1,6,6,255600,,,-3
23848,7242,1,166,9,255600,,,-3
23849,7242,1,88,10,255600,,,-3
23850,7242,1,18,4,255600,,,-3
23851,7242,1,321,6,255600,,,-3
23852,7242,1,222,2,255600,,,-3
23853,7242,1,26,6,255600,,,-3
23854,7242,1,4,2,255600,,,-3
23855,7242,1,0,8,255600,,,-3
23856,7243,1,375,8,255600,,,-3
23857,7244,1,4,6,255660,,,-3
23858,7244,1,1,4,255660,,,-3
23859,7245,1,104,6,255660,,,-3
23860,7245,1,23,8,255660,,,-3
23861,7245,1,178,4,255660,,,-3
23862,7246,1,139,5,255660,,,-3
23863,7246,1,120,6,255660,,,-3
23864,7246,1,14,8,255660,,,-3
23865,7247,1,180,8,255660,,,-3
23866,7248,1,43,4,255660,,,-3
23867,7249,1,17,4,255660,,,-3
23868,7249,1,67,9,255660,,,-3
23869,7249,1,61,8,255660,,,-3
23870,7249,1,126,6,255660,,,-3
23871,7249,1,110,11,255660,,,-3
23872,7249,1,1,8,255660,,,-3
23873,7249,1,60,8,255660,,,-3
23874,7250,1,53,5,255720,,,-3
23875,7250,1,15,6,255720,,,-3
23876,7251,1,243,5,255780,,,-3
23877,7251,1,24,7,255780,,,-3
23878,7251,1,1,7,255780,,,-3
23879,7251,1,29,10,255780,,,-3
23880,7251,1,5,10,255780,,,-3
23881,7252,1,44,3,255840,,,-3
23882,7253,1,26,12,255900,,,-3
23883,7253,1,45,12,255900,,,-3
23884,7253,1,22,7,255900,,,-3
23885,7253,1,12,4,255900,,,-3
23886,7253,1,8,5,255900,,,-3
23887,7253,1,10,10,255900,,,-3
23888,7253,1,36,10,255900,,,-3
23889,7254,1,107,6,255900,,,-3
23890,7254,1,21,2,255900,,,-3
23891,7254,1,17,2,255900,,,-3
23892,7255,1,38,8,255900,,,-3
23893,7256,1,9,12,256140,,,-3
23894,7256,1,109,10,256140,,,-3
23895,7256,1,108,2,256140,,,-3
23896,7256,1,227,12,256140,,,-3
23897,7256,1,0,6,256140,,,-3
23898,7257,1,434,8,256140,,,-3
23899,7257,1,38,2,256140,,,-3
23900,7257,1,113,4,256140,,,-3
23901,7258,1,3,8,256320,,,-3
23902,7258,1,146,6,256320,,,-3
23903,7258,1,8,10,256320,,,-3
23904,7259,1,49,5,256320,,,-3
23905,7260,1,326,6,256320,,,-3
23906,7261,1,35,6,256380,,,-3
23907,7261,1,57,8,256380,,,-3
23908,7261,1,131,10,256380,,,-3
23909,7262,1,81,12,256440,,,-3
23910,7262,1,167,7,256440,,,-3
23911,7262,1,13,3,256440,,,-3
23912,7262,1,135,6,256440,,,-3
23913,7262,1,25,1,256440,,,-3
23914,7262,1,112,5,256440,,,-3
23915,7262,1,352,6,256440,,,-3
23916,7262,1,106,3,256440,,,-3
23917,7263,1,36,7,256440,,,-3
23918,7264,1,17,3,256500,,,-3
23919,7264,1,11,5,256500,,,-3
23920,7264,1,72,12,256500,,,-3
23921,7264,1,180,3,256500,,,-3
23922,7265,1,82,5,256560,,,-3
23923,7265,1,97,10,256560,,,-3
23924,7265,1,25,3,256560,,,-3
23925,7265,1,38,3,256560,,,-3
23926,7266,1,85,7,256620,,,-3
23927,7266,1,211,4,256620,,,-3
23928,7266,1,27,6,256620,,,-3
23929,7267,1,13,6,256620,,,-3
23930,7267,1,242,8,256620,,,-3
23931,7268,1,2,4,256620,,,-3
23932,7269,1,50,8,256620,,,-3
23933,7269,1,8,6,256620,,,-3
23934,7270,1,23,10,256680,,,-3
23935,7271,1,216,4,256680,,,-3
23936,7272,1,3,2,256680,,,-3
23937,7272,1,46,8,256680,,,-3
23938,7273,1,3,8,256740,,,-3
23939,7274,1,158,6,256740,,,-3
23940,7274,1,13,6,256740,,,-3
23941,7274,1,57,11,256740,,,-3
23942,7274,1,5,9,256740,,,-3
23943,7275,1,137,5,256860,,,-3
23944,7275,1,6,5,256860,,,-3
23945,7275,1,90,3,256860,,,-3
23946,7275,1,82,8,256860,,,-3
23947,7276,1,274,4,256980,,,-3
23948,7276,1,27,12,256980,,,-3
23949,7277,1,39,2,256980,,,-3
23950,7277,1,8,3,256980,,,-3
23951,7277,1,378,4,256980,,,-3
23952,7277,1,82,6,256980,,,-3
23953,7277,1,19,12,256980,,,-3
23954,7278,1,0,7,257100,,,-3
23955,7279,1,2,5,257160,,,-3
23956,7279,1,345,11,257160,,,-3
23957,7280,1,28,6,257220,,,-3
23958,7280,1,13,4,257220,,,-3
23959,7281,1,183,11,257280,,,-3
23960,7281,1,3,6,257280,,,-3
23961,7281,1,130,8,257280,,,-3
23962,7282,1,2,5,257340,,,-3
23963,7283,1,291,3,257400,,,-3
23964,7283,1,2,2,257400,,,-3
23965,7283,1,41,9,257400,,,-3
23966,7283,1,417,8,257400,,,-3
23967,7283,1,314,11,257400,,,-3
23968,7283,1,79,12,257400,,,-3
23969,7283,1,1,12,257400,,,-3
23970,7283,1,31,5,257400,,,-3
23971,7284,1,14,7,257460,,,-3
23972,7284,1,93,6,257460,,,-3
23973,7284,1,137,5,257460,,,-3
23974,7284,1,71,4,257460,,,-3
23975,7284,1,36,11,257460,,,-3
23976,7284,1,90,9,257460,,,-3
23977,7285,1,27,10,257460,,,-3
23978,7285,1,7,4,257460,,,-3
23979,7286,1,54,8,257520,,,-3
23980,7287,1,11,8,257520,,,-3
23981,7287,1,377,8,257520,,,-3
23982,7288,1,52,5,257520,,,-3
23983,7288,1,5,8,257520,,,-3
23984,7288,1,23,8,257520,,,-3
23985,7289,1,4,3,257580,,,-3
23986,7289,1,0,2,257580,,,-3
23987,7289,1,273,5,257580,,,-3
23988,7289,1,21,8,257580,,,-3
23989,7289,1,83,5,257580,,,-3
23990,7289,1,81,6,257580,,,-3
23991,7290,1,0,4,257580,,,-3
23992,7290,1,120,5,257580,,,-3
23993,7290,1,130,10,257580,,,-3
23994,7290,1,2,8,257580,,,-3
23995,7291,1,427,7,257580,,,-3
23996,7291,1,14,9,257580,,,-3
23997,7291,1,288,4,257580,,,-3
23998,7291,1,38,6,257580,,,-3
23999,7291,1,46,10,257580,,,-3
24000,7291,1,2,6,257580,,,-3
24001,7292,1,6,8,257580,,,-3
24002,7292,1,208,12,257580,,,-3
24003,7293,1,74,8,257640,,,-3
24004,7293,1,28,10,257640,,,-3
24005,7293,1,7,8,257640,,,-3
24006,7293,1,35,6,257640,,,-3
24007,7293,1,160,8,257640,,,-3
24008,7294,1,43,11,257640,,,-3
24009,7295,1,47,7,257640,,,-3
24010,7296,1,82,6,257700,,,-3
24011,7296,1,192,12,257700,,,-3
24012,7297,1,0,10,257700,,,-3
24013,7297,1,235,8,257700,,,-3
24014,7297,1,304,11,257700,,,-3
24015,7298,1,10,9,257760,,,-3
24016,7298,1,25,8,257760,,,-3
24017,7298,1,9,10,257760,,,-3
24018,7299,1,388,6,257760,,,-3
24019,7299,1,6,4,257760,,,-3
24020,7300,1,16,8,257820,,,-3
24021,7300,1,2,8,257820,,,-3
24022,7300,1,434,10,257820,,,-3
24023,7300,1,7,9,257820,,,-3
24024,7301,1,195,7,257880,,,-3
24025,7301,1,1,4,257880,,,-3
24026,7301,1,82,9,257880,,,-3
24027,7301,1,29,8,257880,,,-3
24028,7301,1,75,6,257880,,,-3
24029,7301,1,64,2,257880,,,-3
24030,7301,1,13,8,257880,,,-3
24031,7301,1,56,12,257880,,,-3
24032,7302,1,119,6,257880,,,-3
24033,7302,1,5,6,257880,,,-3
24034,7302,1,148,6,257880,,,-3
24035,7302,1,180,8,257880,,,-3
24036,7302,1,17,5,257880,,,-3
24037,7302,1,50,4,257880,,,-3
24038,7302,1,29,8,257880,,,-3
24039,7302,1,3,12,257880,,,-3
24040,7302,1,54,3,257880,,,-3
24041,7303,1,91,2,258000,,,-3
24042,7303,1,13,4,258000,,,-3
24043,7303,1,34,7,258000,,,-3
24044,7303,1,143,10,258000,,,-3
24045,7303,1,24,9,258000,,,-3
24046,7304,1,198,4,258180,,,-3
24047,7304,1,11,6,258180,,,-3
24048,7304,1,0,10,258180,,,-3
24049,7304,1,47,5,258180,,,-3
24050,7304,1,142,2,258180,,,-3
24051,7304,1,53,4,258180,,,-3
24052,7305,1,0,6,258180,,,-3
24053,7305,1,9,10,258180,,,-3
24054,7306,1,183,4,258240,,,-3
24055,7306,1,381,1,258240,,,-3
24056,7306,1,104,6,258240,,,-3
24057,7307,1,33,4,258300,,,-3
24058,7307,1,110,1,258300,,,-3
24059,7307,1,8,6,258300,,,-3
24060,7308,1,24,8,258300,,,-3
24061,7308,1,80,6,258300,,,-3
24062,7308,1,13,11,258300,,,-3
24063,7308,1,46,5,258300,,,-3
24064,7308,1,33,12,258300,,,-3
24065,7309,1,43,9,258300,,,-3
24066,7309,1,109,7,258300,,,-3
24067,7309,1,2,8,258300,,,-3
24068,7309,1,222,6,258300,,,-3
24069,7309,1,477,9,258300,,,-3
24070,7310,1,17,2,258360,,,-3
24071,7310,1,147,5,258360,,,-3
24072,7310,1,36,7,258360,,,-3
24073,7311,1,163,4,258360,,,-3
24074,7311,1,25,9,258360,,,-3
24075,7311,1,33,11,258360,,,-3
24076,7311,1,126,6,258360,,,-3
24077,7311,1,8,7,258360,,,-3
24078,7311,1,165,7,258360,,,-3
24079,7311,1,62,5,258360,,,-3
24080,7311,1,26,10,258360,,,-3
24081,7311,1,369,5,258360,,,-3
24082,7311,1,5,12,258360,,,-3
24083,7311,1,161,4,258360,,,-3
24084,7312,1,23,2,258360,,,-3
24085,7312,1,2,3,258360,,,-3
24086,7312,1,189,1,258360,,,-3
24087,7312,1,57,2,258360,,,-3
24088,7313,1,290,4,258420,,,-3
24089,7313,1,28,8,258420,,,-3
24090,7313,1,31,2,258420,,,-3
24091,7314,1,36,8,258420,,,-3
24092,7314,1,33,7,258420,,,-3
24093,7314,1,51,7,258420,,,-3
24094,7314,1,14,10,258420,,,-3
24095,7314,1,6,3,258420,,,-3
24096,7314,1,5,9,258420,,,-3
24097,7314,1,299,5,258420,,,-3
24098,7314,1,38,4,258420,,,-3
24099,7314,1,46,9,258420,,,-3
24100,7314,1,43,9,258420,,,-3
24101,7314,1,30,7,258420,,,-3
24102,7315,1,26,4,258480,,,-3
24103,7316,1,35,6,258480,,,-3
24104,7317,1,39,8,258540,,,-3
24105,7317,1,22,8,258540,,,-3
24106,7317,1,30,4,258540,,,-3
24107,7318,1,159,2,258540,,,-3
24108,7318,1,135,2,258540,,,-3
24109,7319,1,22,12,258600,,,-3
24110,7320,1,160,6,258660,,,-3
24111,7321,1,96,4,258720,,,-3
24112,7321,1,127,10,258720,,,-3
24113,7321,1,49,8,258720,,,-3
24114,7321,1,20,6,258720,,,-3
24115,7322,1,98,6,258720,,,-3
24116,7322,1,100,9,258720,,,-3
24117,7322,1,129,10,258720,,,-3
24118,7322,1,5,3,258720,,,-3
24119,7323,1,48,7,258900,,,-3
24120,7324,1,87,5,258960,,,-3
24121,7324,1,16,4,258960,,,-3
24122,7324,1,191,5,258960,,,-3
24123,7324,1,13,10,258960,,,-3
24124,7324,1,36,8,258960,,,-3
24125,7324,1,487,6,258960,,,-3
24126,7324,1,47,12,258960,,,-3
24127,7324,1,137,2,258960,,,-3
24128,7325,1,138,10,258960,,,-3
24129,7325,1,16,8,258960,,,-3
24130,7325,1,9,7,258960,,,-3
24131,7326,1,14,9,259080,,,-3
24132,7327,1,145,3,259080,,,-3
24133,7327,1,111,5,259080,,,-3
24134,7327,1,4,11,259080,,,-3
24135,7328,1,60,7,259080,,,-3
24136,7328,1,85,7,259080,,,-3
24137,7329,1,169,5,259080,,,-3
24138,7329,1,1,2,259080,,,-3
24139,7329,1,10,6,259080,,,-3
24140,7330,1,177,7,259080,,,-3
24141,7330,1,23,10,259080,,,-3
24142,7330,1,6,8,259080,,,-3
24143,7330,1,92,3,259080,,,-3
24144,7330,1,47,4,259080,,,-3
24145,7330,1,406,3,259080,,,-3
24146,7330,1,39,6,259080,,,-3
24147,7330,1,42,7,259080,,,-3
24148,7331,1,2,10,259080,,,-3
24149,7331,1,72,8,259080,,,-3
24150,7332,1,100,9,259080,,,-3
24151,7333,1,114,10,259140,,,-3
24152,7333,1,48,8,259140,,,-3
24153,7333,1,80,4,259140,,,-3
24154,7333,1,8,9,259140,,,-3
24155,7333,1,178,5,259140,,,-3
24156,7333,1,0,6,259140,,,-3
24157,7333,1,320,5,259140,,,-3
24158,7334,1,143,8,259320,,,-3
24159,7334,1,340,11,259320,,,-3
24160,7334,1,54,10,259320,,,-3
24161,7335,1,5,11,259320,,,-3
24162,7335,1,16,12,259320,,,-3
24163,7336,1,9,8,259320,,,-3
24164,7336,1,37,4,259320,,,-3
24165,7337,1,18,11,259440,,,-3
24166,7337,1,37,6,259440,,,-3
24167,7338,1,87,6,259440,,,-3
24168,7338,1,35,1,259440,,,-3
24169,7338,1,155,6,259440,,,-3
24170,7339,1,291,9,259440,,,-3
24171,7339,1,209,8,259440,,,-3
24172,7339,1,10,6,259440,,,-3
24173,7340,1,34,9,259500,,,-3
24174,7340,1,8,8,259500,,,-3
24175,7340,1,3,10,259500,,,-3
24176,7341,1,51,8,259500,,,-3
24177,7341,1,113,9,259500,,,-3
24178,7341,1,28,10,259500,,,-3
24179,7341,1,169,4,259500,,,-3
24180,7341,1,267,8,259500,,,-3
24181,7341,1,33,7,259500,,,-3
24182,7341,1,0,8,259500,,,-3
24183,7341,1,361,4,259500,,,-3
24184,7341,1,1,7,259500,,,-3
24185,7341,1,97,1,259500,,,-3
24186,7341,1,14,6,259500,,,-3
24187,7341,1,2,8,259500,,,-3
24188,7342,1,40,8,259500,,,-3
24189,7342,1,124,2,259500,,,-3
24190,7342,1,166,7,259500,,,-3
24191,7342,1,139,12,259500,,,-3
24192,7342,1,16,6,259500,,,-3
24193,7343,1,301,2,259560,,,-3
24194,7343,1,38,6,259560,,,-3
24195,7343,1,8,12,259560,,,-3
24196,7343,1,163,5,259560,,,-3
24197,7344,1,108,3,259620,,,-3
24198,7344,1,16,7,259620,,,-3
24199,7345,1,47,10,259680,,,-3
24200,7345,1,11,12,259680,,,-3
24201,7346,1,9,8,259680,,,-3
24202,7346,1,70,3,259680,,,-3
24203,7346,1,65,7,259680,,,-3
24204,7347,1,31,8,259680,,,-3
24205,7347,1,12,8,259680,,,-3
24206,7347,1,216,4,259680,,,-3
24207,7347,1,4,5,259680,,,-3
24208,7347,1,16,10,259680,,,-3
24209,7347,1,68,8,259680,,,-3
24210,7347,1,124,7,259680,,,-3
24211,7347,1,10,2,259680,,,-3
24212,7348,1,26,7,259740,,,-3
24213,7349,1,96,6,259740,,,-3
24214,7349,1,154,11,259740,,,-3
24215,7349,1,142,6,259740,,,-3
24216,7349,1,129,5,259740,,,-3
24217,7349,1,73,8,259740,,,-3
24218,7349,1,218,7,259740,,,-3
24219,7349,1,402,11,259740,,,-3
24220,7350,1,20,8,259800,,,-3
24221,7350,1,77,8,259800,,,-3
24222,7350,1,6,8,259800,,,-3
24223,7350,1,39,11,259800,,,-3
24224,7351,1,32,5,259800,,,-3
24225,7351,1,1,2,259800,,,-3
24226,7352,1,178,8,259860,,,-3
24227,7352,1,172,4,259860,,,-3
24228,7353,1,30,3,259920,,,-3
24229,7354,1,57,7,259980,,,-3
24230,7355,1,5,1,259980,,,-3
24231,7355,1,68,8,259980,,,-3
24232,7356,1,120,10,259980,,,-3
24233,7356,1,1,6,259980,,,-3
24234,7356,1,2,4,259980,,,-3
24235,7356,1,47,7,259980,,,-3
24236,7357,1,2,10,260040,,,-3
24237,7357,1,286,4,260040,,,-3
24238,7358,1,9,2,260040,,,-3
24239,7358,1,195,9,260040,,,-3
24240,7358,1,86,1,260040,,,-3
24241,7359,1,261,11,260100,,,-3
24242,7359,1,42,8,260100,,,-3
24243,7359,1,41,3,260100,,,-3
24244,7359,1,0,9,260100,,,-3
24245,7359,1,43,11,260100,,,-3
24246,7360,1,49,7,260100,,,-3
24247,7361,1,427,2,260100,,,-3
24248,7361,1,4,6,260100,,,-3
24249,7361,1,45,3,260100,,,-3
24250,7361,1,43,10,260100,,,-3
24251,7362,1,15,5,260160,,,-3
24252,7363,1,1,8,260160,,,-3
24253,7363,1,63,6,260160,,,-3
24254,7363,1,23,8,260160,,,-3
24255,7364,1,42,8,260220,,,-3
24256,7364,1,34,12,260220,,,-3
24257,7364,1,30,4,260220,,,-3
24258,7364,1,356,12,260220,,,-3
24259,7364,1,422,8,260220,,,-3
24260,7365,1,23,9,260220,,,-3
24261,7365,1,327,7,260220,,,-3
24262,7366,1,15,5,260220,,,-3
24263,7367,1,115,7,260220,,,-3
24264,7367,1,49,12,260220,,,-3
24265,7367,1,16,12,260220,,,-3
24266,7367,1,337,6,260220,,,-3
24267,7368,1,34,3,260340,,,-3
24268,7368,1,313,8,260340,,,-3
24269,7368,1,40,8,260340,,,-3
24270,7368,1,98,12,260340,,,-3
24271,7368,1,129,4,260340,,,-3
24272,7368,1,39,10,260340,,,-3
24273,7368,1,1,4,260340,,,-3
24274,7369,1,4,11,260340,,,-3
24275,7369,1,119,8,260340,,,-3
24276,7369,1,17,9,260340,,,-3
24277,7369,1,44,8,260340,,,-3
24278,7369,1,0,5,260340,,,-3
24279,7370,1,250,3,260400,,,-3
24280,7371,1,68,8,260400,,,-3
24281,7371,1,7,6,260400,,,-3
24282,7371,1,102,4,260400,,,-3
24283,7372,1,144,5,260400,,,-3
24284,7372,1,356,12,260400,,,-3
24285,7373,1,11,8,260580,,,-3
24286,7374,1,289,8,260580,,,-3
24287,7374,1,18,5,260580,,,-3
